# L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd drp_QSO growth_rate par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.915709e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219846e-01 1.000000e+00 -3.481101e-03 1.391684e-03 -2.064935e-03 -9.268865e-04 -5.008430e-02 2.519215e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771975e+00 6.455615e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.915761e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219619e-01 1.000000e+00 -3.479722e-03 1.395011e-03 -2.067970e-03 -9.257430e-04 -5.008430e-02 2.520321e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771501e+00 6.457366e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.915791e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219405e-01 1.000000e+00 -3.478351e-03 1.398196e-03 -2.071060e-03 -9.247311e-04 -5.008430e-02 2.521045e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771055e+00 6.459006e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.915799e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219206e-01 1.000000e+00 -3.476985e-03 1.401147e-03 -2.074162e-03 -9.238279e-04 -5.008430e-02 2.521439e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770627e+00 6.460510e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.913462e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217192e-01 1.000000e+00 -3.475692e-03 1.404746e-03 -2.078048e-03 -9.308753e-04 -5.008430e-02 2.517327e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.763905e+00 6.461864e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.912797e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.216488e-01 1.000000e+00 -3.473906e-03 1.407099e-03 -2.081066e-03 -9.316581e-04 -5.008430e-02 2.516029e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.761578e+00 6.463066e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.913744e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.216600e-01 1.000000e+00 -3.472728e-03 1.412607e-03 -2.083950e-03 -9.370353e-04 -5.008430e-02 2.510202e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.759052e+00 6.464122e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.911130e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.214806e-01 1.000000e+00 -3.471376e-03 1.412009e-03 -2.081885e-03 -9.371657e-04 -5.008430e-02 2.511551e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.755091e+00 6.465045e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.909957e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.213792e-01 1.000000e+00 -3.469266e-03 1.413249e-03 -2.084580e-03 -9.383455e-04 -5.008430e-02 2.509679e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.751758e+00 6.465856e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.935100e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.233687e-01 1.000000e+00 -3.449441e-03 1.336444e-03 -2.092211e-03 -9.603727e-04 -5.008430e-02 2.583174e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.792454e+00 6.453470e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.931481e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.231584e-01 1.000000e+00 -3.449266e-03 1.339267e-03 -2.092843e-03 -9.571901e-04 -5.008430e-02 2.576289e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.788532e+00 6.451275e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.927965e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.229527e-01 1.000000e+00 -3.450277e-03 1.342381e-03 -2.094008e-03 -9.545203e-04 -5.008430e-02 2.568970e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.784869e+00 6.449293e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.924635e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.227573e-01 1.000000e+00 -3.452474e-03 1.345596e-03 -2.095024e-03 -9.521907e-04 -5.008430e-02 2.561834e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.781609e+00 6.447540e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.921109e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.225383e-01 1.000000e+00 -3.454331e-03 1.348796e-03 -2.101003e-03 -9.541666e-04 -5.008430e-02 2.553091e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.777014e+00 6.446047e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.918691e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.224018e-01 1.000000e+00 -3.459229e-03 1.352035e-03 -2.096782e-03 -9.486185e-04 -5.008430e-02 2.548456e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.775990e+00 6.444853e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.915951e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.222083e-01 1.000000e+00 -3.461547e-03 1.354515e-03 -2.097236e-03 -9.511042e-04 -5.008430e-02 2.540455e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771279e+00 6.443988e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.915590e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.222005e-01 1.000000e+00 -3.464020e-03 1.356393e-03 -2.097023e-03 -9.504902e-04 -5.008430e-02 2.532806e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.773428e+00 6.443478e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.914909e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.221894e-01 1.000000e+00 -3.469498e-03 1.355956e-03 -2.099612e-03 -9.455449e-04 -5.008430e-02 2.529142e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.775299e+00 6.443332e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.912003e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219762e-01 1.000000e+00 -3.470223e-03 1.360097e-03 -2.100615e-03 -9.421897e-04 -5.008430e-02 2.529271e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770818e+00 6.443545e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.911315e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219204e-01 1.000000e+00 -3.471737e-03 1.361945e-03 -2.101708e-03 -9.406221e-04 -5.008430e-02 2.525993e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770314e+00 6.444099e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.629630e-01 1.000000e+00 2.700000e-01 1.910966e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218820e-01 1.000000e+00 -3.472605e-03 1.363876e-03 -2.102882e-03 -9.390817e-04 -5.008430e-02 2.523311e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770052e+00 6.444966e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.910880e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218562e-01 1.000000e+00 -3.472848e-03 1.365962e-03 -2.104167e-03 -9.376259e-04 -5.008430e-02 2.521221e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769917e+00 6.446111e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.911034e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218425e-01 1.000000e+00 -3.472529e-03 1.368257e-03 -2.105580e-03 -9.362871e-04 -5.008430e-02 2.519711e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.769922e+00 6.447492e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.007407e+00 1.000000e+00 2.700000e-01 1.911379e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218384e-01 1.000000e+00 -3.471741e-03 1.370797e-03 -2.107149e-03 -9.351001e-04 -5.008430e-02 2.518727e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770032e+00 6.449066e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.022222e+00 1.000000e+00 2.700000e-01 1.911805e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218369e-01 1.000000e+00 -3.470570e-03 1.373593e-03 -2.108907e-03 -9.341508e-04 -5.008430e-02 2.518121e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770070e+00 6.450786e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.037037e+00 1.000000e+00 2.700000e-01 1.912279e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218368e-01 1.000000e+00 -3.469118e-03 1.376625e-03 -2.110865e-03 -9.334317e-04 -5.008430e-02 2.517804e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.770034e+00 6.452603e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.051852e+00 1.000000e+00 2.700000e-01 1.915064e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220041e-01 1.000000e+00 -3.466908e-03 1.378298e-03 -2.112296e-03 -9.357676e-04 -5.008430e-02 2.515807e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.774655e+00 6.454468e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.066667e+00 1.000000e+00 2.700000e-01 1.915233e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219805e-01 1.000000e+00 -3.464841e-03 1.381958e-03 -2.114541e-03 -9.345712e-04 -5.008430e-02 2.516126e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.773829e+00 6.456331e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.915614e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219585e-01 1.000000e+00 -3.462157e-03 1.385674e-03 -2.116000e-03 -9.302401e-04 -5.008430e-02 2.515633e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.772418e+00 6.458148e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.915671e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219362e-01 1.000000e+00 -3.460585e-03 1.388932e-03 -2.118970e-03 -9.290212e-04 -5.008430e-02 2.516840e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771865e+00 6.459876e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.915706e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219152e-01 1.000000e+00 -3.459008e-03 1.392023e-03 -2.121996e-03 -9.279126e-04 -5.008430e-02 2.517704e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.771345e+00 6.461484e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.913183e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217057e-01 1.000000e+00 -3.458010e-03 1.395865e-03 -2.126261e-03 -9.337545e-04 -5.008430e-02 2.515396e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.764805e+00 6.462948e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.912682e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.216443e-01 1.000000e+00 -3.456011e-03 1.398439e-03 -2.129181e-03 -9.344318e-04 -5.008430e-02 2.514254e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.762674e+00 6.464256e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.911985e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.215716e-01 1.000000e+00 -3.453974e-03 1.400644e-03 -2.132112e-03 -9.352097e-04 -5.008430e-02 2.512883e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.760187e+00 6.465406e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.912779e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.215670e-01 1.000000e+00 -3.453285e-03 1.406888e-03 -2.135377e-03 -9.417537e-04 -5.008430e-02 2.506009e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.756792e+00 6.466406e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.910298e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.213977e-01 1.000000e+00 -3.451359e-03 1.405689e-03 -2.132533e-03 -9.415376e-04 -5.008430e-02 2.508823e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.753141e+00 6.467272e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.140741e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.909065e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.212938e-01 1.000000e+00 -3.448979e-03 1.406677e-03 -2.134983e-03 -9.427550e-04 -5.008430e-02 2.505837e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.749647e+00 6.468025e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.933503e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.232578e-01 1.000000e+00 -3.427199e-03 1.326673e-03 -2.142791e-03 -9.618452e-04 -5.008430e-02 2.581082e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.790754e+00 6.454480e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.929984e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.230527e-01 1.000000e+00 -3.427328e-03 1.329801e-03 -2.144027e-03 -9.588061e-04 -5.008430e-02 2.573636e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.787123e+00 6.452488e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.926592e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.228549e-01 1.000000e+00 -3.428928e-03 1.333303e-03 -2.145077e-03 -9.560775e-04 -5.008430e-02 2.566226e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.783878e+00 6.450700e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.155556e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.923376e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.226662e-01 1.000000e+00 -3.431658e-03 1.336912e-03 -2.145955e-03 -9.537593e-04 -5.008430e-02 2.559015e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.780967e+00 6.449129e+03
