# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 sigmaNL_par sigmaNL_per chi2
1.335969e-02 3.395919e+01 9.420676e-03 3.124597e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.685512e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.500033e-01 -5.184666e-03 -2.012300e-01 -2.992889e-03 -2.114790e-03 -3.043123e-03 -4.525945e-03 -5.334484e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.249141e+03
1.335904e-02 3.396239e+01 9.420383e-03 3.124929e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.684646e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.497927e-01 -5.185570e-03 -2.012021e-01 -2.990044e-03 -2.111016e-03 -3.042473e-03 -4.527895e-03 -5.332278e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.246912e+03
1.335936e-02 3.396619e+01 9.420106e-03 3.125355e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.683854e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.496366e-01 -5.190832e-03 -2.011748e-01 -2.988623e-03 -2.105770e-03 -3.041624e-03 -4.528873e-03 -5.330140e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.244846e+03
1.335791e-02 3.396735e+01 9.419775e-03 3.125584e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.683058e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.494283e-01 -5.207327e-03 -2.011478e-01 -2.985150e-03 -2.103686e-03 -3.041368e-03 -4.530621e-03 -5.327284e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.242892e+03
1.335746e-02 3.396935e+01 9.419486e-03 3.125913e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.682254e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.492724e-01 -5.223849e-03 -2.011195e-01 -2.983083e-03 -2.100113e-03 -3.040908e-03 -4.531359e-03 -5.324310e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.241018e+03
1.335709e-02 3.397113e+01 9.419217e-03 3.126238e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.681414e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.491309e-01 -5.241543e-03 -2.010902e-01 -2.981239e-03 -2.096601e-03 -3.040515e-03 -4.531696e-03 -5.320990e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.239204e+03
1.335677e-02 3.397272e+01 9.418968e-03 3.126554e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.680530e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.489995e-01 -5.258787e-03 -2.010597e-01 -2.979591e-03 -2.093159e-03 -3.040193e-03 -4.531659e-03 -5.317352e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.237439e+03
1.335528e-02 3.397279e+01 9.418965e-03 3.126702e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.679628e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.489301e-01 -5.275216e-03 -2.010286e-01 -2.977062e-03 -2.091156e-03 -3.039754e-03 -4.531663e-03 -5.313420e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.235721e+03
1.335518e-02 3.397437e+01 9.418802e-03 3.126996e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.678653e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.488094e-01 -5.288034e-03 -2.009964e-01 -2.975752e-03 -2.087882e-03 -3.039537e-03 -4.531006e-03 -5.309303e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.234054e+03
1.335503e-02 3.397573e+01 9.418696e-03 3.127258e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.677654e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.486877e-01 -5.298194e-03 -2.009640e-01 -2.974601e-03 -2.084718e-03 -3.039356e-03 -4.530089e-03 -5.305075e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.232447e+03
1.335478e-02 3.397689e+01 9.418676e-03 3.127485e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.676647e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.485626e-01 -5.305866e-03 -2.009318e-01 -2.973613e-03 -2.081682e-03 -3.039177e-03 -4.528945e-03 -5.300819e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.230917e+03
1.335442e-02 3.397790e+01 9.418781e-03 3.127673e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.675655e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.484317e-01 -5.311662e-03 -2.009003e-01 -2.972797e-03 -2.078794e-03 -3.038972e-03 -4.527607e-03 -5.296620e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.229490e+03
1.335211e-02 3.398206e+01 9.426819e-03 3.126672e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.673449e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.485152e-01 -5.306712e-03 -2.008005e-01 -2.973684e-03 -2.074558e-03 -3.041305e-03 -4.521922e-03 -5.291886e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.228193e+03
1.334876e-02 3.398645e+01 9.421479e-03 3.127826e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.673873e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.480662e-01 -5.343919e-03 -2.008454e-01 -2.971813e-03 -2.072483e-03 -3.039169e-03 -4.524352e-03 -5.287281e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.227054e+03
1.334869e-02 3.398647e+01 9.421550e-03 3.127965e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.673141e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.479181e-01 -5.351617e-03 -2.008229e-01 -2.971321e-03 -2.070323e-03 -3.038856e-03 -4.522881e-03 -5.283636e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.226098e+03
1.334862e-02 3.398600e+01 9.421625e-03 3.128052e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.672528e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.477704e-01 -5.360933e-03 -2.008038e-01 -2.971000e-03 -2.068382e-03 -3.038464e-03 -4.521357e-03 -5.280340e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.225341e+03
1.334854e-02 3.398501e+01 9.421706e-03 3.128084e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.672042e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.476232e-01 -5.372234e-03 -2.007884e-01 -2.970841e-03 -2.066661e-03 -3.037988e-03 -4.519808e-03 -5.277422e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224789e+03
1.334847e-02 3.398347e+01 9.421796e-03 3.128063e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.671680e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.474758e-01 -5.385553e-03 -2.007764e-01 -2.970828e-03 -2.065153e-03 -3.037425e-03 -4.518262e-03 -5.274889e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224434e+03
1.334841e-02 3.398141e+01 9.421904e-03 3.127989e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.671431e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.473272e-01 -5.400723e-03 -2.007675e-01 -2.970940e-03 -2.063849e-03 -3.036771e-03 -4.516745e-03 -5.272724e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224261e+03
1.334837e-02 3.397886e+01 9.422041e-03 3.127866e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.671278e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.471759e-01 -5.417300e-03 -2.007611e-01 -2.971149e-03 -2.062732e-03 -3.036026e-03 -4.515278e-03 -5.270891e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224246e+03
1.334836e-02 3.397587e+01 9.422217e-03 3.127701e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.671195e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.470205e-01 -5.434745e-03 -2.007564e-01 -2.971425e-03 -2.061786e-03 -3.035190e-03 -4.513875e-03 -5.269333e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224357e+03
1.334840e-02 3.397250e+01 9.422448e-03 3.127499e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.671156e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.468595e-01 -5.452396e-03 -2.007528e-01 -2.971740e-03 -2.060987e-03 -3.034265e-03 -4.512547e-03 -5.267988e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224561e+03
1.334850e-02 3.396885e+01 9.422737e-03 3.127268e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.671134e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.466923e-01 -5.469644e-03 -2.007493e-01 -2.972067e-03 -2.060308e-03 -3.033252e-03 -4.511300e-03 -5.266785e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.224824e+03
1.334866e-02 3.396500e+01 9.423094e-03 3.127015e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.671102e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.465186e-01 -5.485808e-03 -2.007452e-01 -2.972380e-03 -2.059721e-03 -3.032154e-03 -4.510132e-03 -5.265654e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.225115e+03
1.334890e-02 3.396101e+01 9.423521e-03 3.126746e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.671038e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.463385e-01 -5.500285e-03 -2.007400e-01 -2.972656e-03 -2.059196e-03 -3.030980e-03 -4.509040e-03 -5.264530e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.225403e+03
1.334922e-02 3.395697e+01 9.424020e-03 3.126469e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.670920e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.461526e-01 -5.512522e-03 -2.007331e-01 -2.972876e-03 -2.058702e-03 -3.029738e-03 -4.508018e-03 -5.263350e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.225664e+03
1.335535e-02 3.395992e+01 9.421346e-03 3.123862e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.687529e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.505264e-01 -5.219819e-03 -2.013091e-01 -2.992129e-03 -2.113255e-03 -2.980423e-03 -4.523493e-03 -5.334523e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.251929e+03
1.335467e-02 3.396472e+01 9.421091e-03 3.124205e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.686330e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.502739e-01 -5.200361e-03 -2.012738e-01 -2.988931e-03 -2.109253e-03 -2.979610e-03 -4.525798e-03 -5.332069e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.249209e+03
1.335398e-02 3.396863e+01 9.420749e-03 3.124532e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.685321e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.500410e-01 -5.192340e-03 -2.012428e-01 -2.985950e-03 -2.105358e-03 -2.978904e-03 -4.527823e-03 -5.329771e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.246758e+03
1.335331e-02 3.397184e+01 9.420357e-03 3.124857e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.684430e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.498284e-01 -5.193769e-03 -2.012141e-01 -2.983220e-03 -2.101572e-03 -2.978273e-03 -4.529499e-03 -5.327427e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.244510e+03
1.335272e-02 3.397451e+01 9.419945e-03 3.125186e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.683589e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.496361e-01 -5.202417e-03 -2.011859e-01 -2.980756e-03 -2.097884e-03 -2.977704e-03 -4.530773e-03 -5.324873e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.242407e+03
1.335220e-02 3.397678e+01 9.419529e-03 3.125521e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.682753e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.494630e-01 -5.216022e-03 -2.011572e-01 -2.978554e-03 -2.094281e-03 -2.977198e-03 -4.531623e-03 -5.322001e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.240403e+03
1.335177e-02 3.397871e+01 9.419116e-03 3.125859e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.681893e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.493071e-01 -5.232485e-03 -2.011275e-01 -2.976599e-03 -2.090756e-03 -2.976763e-03 -4.532048e-03 -5.318769e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.238469e+03
1.335141e-02 3.398032e+01 9.418706e-03 3.126195e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.680997e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.491653e-01 -5.249945e-03 -2.010966e-01 -2.974868e-03 -2.087309e-03 -2.976407e-03 -4.532072e-03 -5.315189e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.236593e+03
1.335029e-02 3.397994e+01 9.418380e-03 3.126331e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.680077e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.490647e-01 -5.268112e-03 -2.010644e-01 -2.972348e-03 -2.085346e-03 -2.975775e-03 -4.532150e-03 -5.311336e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.234767e+03
1.335013e-02 3.398126e+01 9.418021e-03 3.126657e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.679095e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.489401e-01 -5.282902e-03 -2.010317e-01 -2.970982e-03 -2.082085e-03 -2.975574e-03 -4.531488e-03 -5.307195e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.232995e+03
1.334991e-02 3.398228e+01 9.417696e-03 3.126960e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.678086e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.488183e-01 -5.295341e-03 -2.009987e-01 -2.969792e-03 -2.078936e-03 -2.975415e-03 -4.530559e-03 -5.302906e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.231282e+03
1.334963e-02 3.398303e+01 9.417434e-03 3.127236e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.677064e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.486952e-01 -5.305195e-03 -2.009659e-01 -2.968778e-03 -2.075921e-03 -2.975262e-03 -4.529399e-03 -5.298564e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.229643e+03
1.334925e-02 3.398360e+01 9.417284e-03 3.127484e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.676048e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.485683e-01 -5.312679e-03 -2.009335e-01 -2.967948e-03 -2.073060e-03 -2.975079e-03 -4.528043e-03 -5.294261e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.228098e+03
1.334818e-02 3.398518e+01 9.425627e-03 3.126869e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.673769e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.487014e-01 -5.305124e-03 -2.008273e-01 -2.969355e-03 -2.069095e-03 -2.976998e-03 -4.522000e-03 -5.290118e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.226670e+03
