bias_lya*(1+beta_lya) beta_lya ap at alpha_lya SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim lambda_uv Lpar_auto Lper_auto bias_qso growth_rate drp Lpar_cross Lper_cross qso_evol_0 qso_evol_1 sigma_velo_lorentz qso_rad_strength qso_rad_asymmetry qso_rad_lifetime qso_rad_decrease bias_Si3 beta_Si3 alpha_Si3 bias_Si2a beta_Si2a alpha_Si2a bias_Si2b beta_Si2b alpha_Si2b bias_Si2c beta_Si2c alpha_Si2c bias_CIVa beta_CIVa alpha_CIVa qso_metal_boost chi2
-0.354196400235 1.68355482626 1.11361373143 0.751256281407 2.9 3.26 1.966 1.0 -0.0276585387354 0.791870957132 23.9037750177 0.101253181349 -0.666666666667 300.0 4.0 4.0 3.66664199079 0.97076 -0.787848109743 4.0 4.0 0.53 0.289 4.72484998217 0.599285666402 0.0 inf 300.0 -0.00362506213197 0.5 1.0 -0.003409803641 0.5 1.0 -0.00297183697118 0.5 1.0 -0.00134957575845 0.5 1.0 -0.0238624360625 0.5 1.0 1.0 3863.28358432
-0.354224820586 1.68218154285 1.1128829176 0.756281407035 2.9 3.26 1.966 1.0 -0.0276549726465 0.791874761644 23.9076589149 0.10158251921 -0.666666666667 300.0 4.0 4.0 3.66860721964 0.97076 -0.78794732159 4.0 4.0 0.53 0.289 4.7230763586 0.602034322316 0.0 inf 300.0 -0.00362366723111 0.5 1.0 -0.00340979326917 0.5 1.0 -0.00297176240606 0.5 1.0 -0.00134500728659 0.5 1.0 -0.0238027968782 0.5 1.0 1.0 3861.64140779
-0.354252115749 1.68086387566 1.11207953422 0.761306532663 2.9 3.26 1.966 1.0 -0.0276511354371 0.791874686533 23.9112538386 0.101897344892 -0.666666666667 300.0 4.0 4.0 3.67054437918 0.97076 -0.788065740266 4.0 4.0 0.53 0.289 4.72137165449 0.604727019866 0.0 inf 300.0 -0.00362239313108 0.5 1.0 -0.00340976211775 0.5 1.0 -0.00297163689504 0.5 1.0 -0.00133989103784 0.5 1.0 -0.0237463801962 0.5 1.0 1.0 3860.0342608
-0.354276094005 1.67965342644 1.11126684873 0.766331658291 2.9 3.26 1.966 1.0 -0.0276478294401 0.791996943902 23.9148054631 0.102185265944 -0.666666666667 300.0 4.0 4.0 3.67245598117 0.97076 -0.788167152573 4.0 4.0 0.53 0.289 4.71944467794 0.607441206417 0.0 inf 300.0 -0.00362080223713 0.5 1.0 -0.00341013299148 0.5 1.0 -0.00297120512503 0.5 1.0 -0.00133461987329 0.5 1.0 -0.0236857362293 0.5 1.0 1.0 3858.46558211
-0.354301200721 1.67844109067 1.11033240249 0.77135678392 2.9 3.26 1.966 1.0 -0.0276435351717 0.791978916538 23.9178447828 0.102472539136 -0.666666666667 300.0 4.0 4.0 3.67431378661 0.97076 -0.788322756518 4.0 4.0 0.53 0.289 4.71791967025 0.609983765233 0.0 inf 300.0 -0.003619784656 0.5 1.0 -0.00341003669133 0.5 1.0 -0.00297105524607 0.5 1.0 -0.00132847385898 0.5 1.0 -0.023636820638 0.5 1.0 1.0 3856.93725688
-0.354337438558 1.67734785846 1.10925220452 0.776381909548 2.9 3.26 1.966 1.0 -0.0276327330462 0.792883505764 23.9190827903 0.102929804813 -0.666666666667 300.0 4.0 4.0 3.67590847163 0.97076 -0.788532640471 4.0 4.0 0.53 0.289 4.71761446468 0.611948350698 0.0 inf 300.0 -0.00362064530871 0.5 1.0 -0.00340941382115 0.5 1.0 -0.00297135449054 0.5 1.0 -0.00132030854703 0.5 1.0 -0.0235983032606 0.5 1.0 1.0 3855.45084707
-0.354359040931 1.67623358583 1.10821575603 0.781407035176 2.9 3.26 1.966 1.0 -0.0276285144688 0.792835856805 23.9219045951 0.103177826436 -0.666666666667 300.0 4.0 4.0 3.67768513478 0.97076 -0.788700018171 4.0 4.0 0.53 0.289 4.71614605506 0.614366159977 0.0 inf 300.0 -0.00361953103361 0.5 1.0 -0.00340932821234 0.5 1.0 -0.00297115298287 0.5 1.0 -0.00131350801526 0.5 1.0 -0.0235562608704 0.5 1.0 1.0 3854.00802094
-0.354379764364 1.67516611625 1.10713039044 0.786432160804 2.9 3.26 1.966 1.0 -0.0276240777563 0.792788410242 23.9244717649 0.103414549065 -0.666666666667 300.0 4.0 4.0 3.6794084548 0.97076 -0.78887694941 4.0 4.0 0.53 0.289 4.71473942055 0.616703933813 0.0 inf 300.0 -0.00361853899385 0.5 1.0 -0.0034092396253 0.5 1.0 -0.00297092289439 0.5 1.0 -0.00130633355821 0.5 1.0 -0.0235169367313 0.5 1.0 1.0 3852.60915845
-0.354399677669 1.67414333237 1.10599524044 0.791457286432 2.9 3.26 1.966 1.0 -0.0276194642545 0.792741645939 23.9267977082 0.103641058743 -0.666666666667 300.0 4.0 4.0 3.68107650719 0.97076 -0.789057549892 4.0 4.0 0.53 0.289 4.71339206904 0.618960662062 0.0 inf 300.0 -0.00361765757321 0.5 1.0 -0.00340914879436 0.5 1.0 -0.00297066575639 0.5 1.0 -0.00129877698604 0.5 1.0 -0.0234802175591 0.5 1.0 1.0 3851.25430685
-0.354418852085 1.67316282473 1.10481491462 0.79648241206 2.9 3.26 1.966 1.0 -0.0276147094446 0.792695913159 23.9288930441 0.103858529598 -0.666666666667 300.0 4.0 4.0 3.68268733874 0.97076 -0.789241312562 4.0 4.0 0.53 0.289 4.71210131918 0.621135254246 0.0 inf 300.0 -0.00361688275247 0.5 1.0 -0.0034090555796 0.5 1.0 -0.00297038469869 0.5 1.0 -0.00129087324758 0.5 1.0 -0.0234459768532 0.5 1.0 1.0 3849.94392673
-0.354437375114 1.67222185664 1.10359538185 0.801507537688 2.9 3.26 1.966 1.0 -0.02760987842 0.792651795841 23.9307788016 0.104068449631 -0.666666666667 300.0 4.0 4.0 3.68423884799 0.97076 -0.789426197824 4.0 4.0 0.53 0.289 4.71086363268 0.623226778418 0.0 inf 300.0 -0.00361620107187 0.5 1.0 -0.00340896061126 0.5 1.0 -0.00297008442023 0.5 1.0 -0.00128266850684 0.5 1.0 -0.0234140843416 0.5 1.0 1.0 3848.67803099
-0.354455311584 1.67131812564 1.10233874695 0.806532663317 2.9 3.26 1.966 1.0 -0.0276050110547 0.792609572454 23.9324701459 0.104271844456 -0.666666666667 300.0 4.0 4.0 3.68573014243 0.97076 -0.789609175939 4.0 4.0 0.53 0.289 4.7096756218 0.625235453442 0.0 inf 300.0 -0.00361560257537 0.5 1.0 -0.00340886428742 0.5 1.0 -0.0029697673278 0.5 1.0 -0.00127417902505 0.5 1.0 -0.0233844164357 0.5 1.0 1.0 3847.4563127
-0.354450081522 1.67051993937 1.10100043383 0.811557788945 2.9 3.26 1.966 1.0 -0.0276119838505 0.792890585445 23.9383753562 0.104297447168 -0.666666666667 300.0 4.0 4.0 3.68779242278 0.97076 -0.78955178701 4.0 4.0 0.53 0.289 4.70696526023 0.628308624214 0.0 inf 300.0 -0.00360768411448 0.5 1.0 -0.00341173199496 0.5 1.0 -0.00296927242716 0.5 1.0 -0.00126641719929 0.5 1.0 -0.0233414787347 0.5 1.0 1.0 3846.27893304
-0.354468817662 1.66968015002 1.09968280412 0.816582914573 2.9 3.26 1.966 1.0 -0.0276068051278 0.792849809753 23.9396413209 0.104510222196 -0.666666666667 300.0 4.0 4.0 3.68914912109 0.97076 -0.789738141169 4.0 4.0 0.53 0.289 4.7059867831 0.630116650936 0.0 inf 300.0 -0.00360752512985 0.5 1.0 -0.00341147842999 0.5 1.0 -0.00296898338638 0.5 1.0 -0.00125770531424 0.5 1.0 -0.023315798366 0.5 1.0 1.0 3845.14541105
-0.35450639136 1.66881285405 1.09836115371 0.821608040201 2.9 3.26 1.966 1.0 -0.0275908392606 0.792498525943 23.9366013473 0.104853909173 -0.666666666667 300.0 4.0 4.0 3.68982805629 0.97076 -0.790135557323 4.0 4.0 0.53 0.289 4.70637785438 0.630760625515 0.0 inf 300.0 -0.00361413428409 0.5 1.0 -0.00340857316839 0.5 1.0 -0.00296874629764 0.5 1.0 -0.00124711372198 0.5 1.0 -0.0233067388121 0.5 1.0 1.0 3844.05623203
-0.354522415078 1.66804269638 1.0969713415 0.826633165829 2.9 3.26 1.966 1.0 -0.0275860765375 0.792464349298 23.9375841023 0.105037905699 -0.666666666667 300.0 4.0 4.0 3.69106590402 0.97076 -0.790303548275 4.0 4.0 0.53 0.289 4.70536331577 0.632432403839 0.0 inf 300.0 -0.00361383298166 0.5 1.0 -0.00340847205671 0.5 1.0 -0.00296837622476 0.5 1.0 -0.00123760862154 0.5 1.0 -0.0232850218588 0.5 1.0 1.0 3843.01246471
-0.354538059764 1.66730317515 1.09555751872 0.831658291457 2.9 3.26 1.966 1.0 -0.0275814406101 0.792432343401 23.9384192063 0.105218660206 -0.666666666667 300.0 4.0 4.0 3.69223721403 0.97076 -0.790463667097 4.0 4.0 0.53 0.289 4.70438660235 0.634018332201 0.0 inf 300.0 -0.0036135852808 0.5 1.0 -0.00340837082037 0.5 1.0 -0.00296799890409 0.5 1.0 -0.00122792605198 0.5 1.0 -0.0232650070718 0.5 1.0 1.0 3842.01421896
-0.354553503871 1.6665923005 1.09412061553 0.836683417085 2.9 3.26 1.966 1.0 -0.0275770013637 0.792404443024 23.9391625299 0.105397212351 -0.666666666667 300.0 4.0 4.0 3.69334032672 0.97076 -0.790614967209 4.0 4.0 0.53 0.289 4.70344661644 0.635518922137 0.0 inf 300.0 -0.00361334973556 0.5 1.0 -0.00340826914997 0.5 1.0 -0.00296761712381 0.5 1.0 -0.0012180719836 0.5 1.0 -0.0232465940864 0.5 1.0 1.0 3841.06204195
-0.354568355071 1.66591537039 1.09265922104 0.841708542714 2.9 3.26 1.966 1.0 -0.0275726078419 0.79237543603 23.9396796912 0.105570856182 -0.666666666667 300.0 4.0 4.0 3.69437388604 0.97076 -0.790761266115 4.0 4.0 0.53 0.289 4.70254451965 0.636927766562 0.0 inf 300.0 -0.00361322576353 0.5 1.0 -0.00340816633248 0.5 1.0 -0.00296722272559 0.5 1.0 -0.00120804475017 0.5 1.0 -0.0232298488008 0.5 1.0 1.0 3840.15761627
-0.354582815522 1.66527067591 1.09117741568 0.846733668342 2.9 3.26 1.966 1.0 -0.0275683569776 0.792347580721 23.9400404458 0.105740776305 -0.666666666667 300.0 4.0 4.0 3.69533553512 0.97076 -0.790900820782 4.0 4.0 0.53 0.289 4.70168002892 0.638244739125 0.0 inf 300.0 -0.00361316163576 0.5 1.0 -0.00340806262203 0.5 1.0 -0.00296682037571 0.5 1.0 -0.00119787575346 0.5 1.0 -0.0232146859164 0.5 1.0 1.0 3839.30215093
-0.354596878241 1.66465883473 1.08967632231 0.85175879397 2.9 3.26 1.966 1.0 -0.027564262401 0.7923205694 23.9402460123 0.105906821654 -0.666666666667 300.0 4.0 4.0 3.69622415191 0.97076 -0.791032237228 4.0 4.0 0.53 0.289 4.70085335378 0.639468521304 0.0 inf 300.0 -0.00361315497995 0.5 1.0 -0.00340795805569 0.5 1.0 -0.00296640997548 0.5 1.0 -0.00118757674486 0.5 1.0 -0.0232010596907 0.5 1.0 1.0 3838.49660027
-0.35460657775 1.66365179245 1.08818175279 0.856783919598 2.9 3.26 1.966 1.0 -0.0275647026569 0.79263924243 23.9489560003 0.106157062241 -0.666666666667 300.0 4.0 4.0 3.6980951267 0.97076 -0.790954886314 4.0 4.0 0.53 0.289 4.70051818544 0.641899224647 0.0 inf 300.0 -0.00360611420211 0.5 1.0 -0.00340608361502 0.5 1.0 -0.00296696057873 0.5 1.0 -0.00117693570078 0.5 1.0 -0.0232389985292 0.5 1.0 1.0 3837.74307948
-0.354622563048 1.66314478408 1.08664957644 0.861809045226 2.9 3.26 1.966 1.0 -0.0275602555283 0.7925803242 23.947799413 0.106323454092 -0.666666666667 300.0 4.0 4.0 3.6986833738 0.97076 -0.791105646539 4.0 4.0 0.53 0.289 4.69969108605 0.642756441386 0.0 inf 300.0 -0.00360745179996 0.5 1.0 -0.00340615000658 0.5 1.0 -0.00296635564558 0.5 1.0 -0.00116646043239 0.5 1.0 -0.0232177823994 0.5 1.0 1.0 3837.04291525
-0.354636242137 1.66303304886 1.08509158678 0.866834170854 2.9 3.26 1.966 1.0 -0.0275525437323 0.792240396871 23.9397159142 0.106375400318 -0.666666666667 300.0 4.0 4.0 3.6984334235 0.97076 -0.791404034109 4.0 4.0 0.53 0.289 4.69861805579 0.642553003095 0.0 inf 300.0 -0.00361365875747 0.5 1.0 -0.00340762331924 0.5 1.0 -0.002965111634 0.5 1.0 -0.00115619549862 0.5 1.0 -0.0231698815851 0.5 1.0 1.0 3836.39731001
-0.354648466749 1.6625679941 1.08353799181 0.871859296482 2.9 3.26 1.966 1.0 -0.0275491051303 0.792211896447 23.9392496123 0.106521102815 -0.666666666667 300.0 4.0 4.0 3.6990101753 0.97076 -0.791518999246 4.0 4.0 0.53 0.289 4.69795481504 0.64337732658 0.0 inf 300.0 -0.00361391568662 0.5 1.0 -0.00340751206595 0.5 1.0 -0.00296466644547 0.5 1.0 -0.0011456059927 0.5 1.0 -0.0231622395998 0.5 1.0 1.0 3835.80799539
-0.354660159877 1.66214333571 1.08197565001 0.876884422111 2.9 3.26 1.966 1.0 -0.0275458168773 0.792182168807 23.9385953671 0.106660418582 -0.666666666667 300.0 4.0 4.0 3.69950515616 0.97076 -0.791629365808 4.0 4.0 0.53 0.289 4.69733684508 0.644096168481 0.0 inf 300.0 -0.00361424946637 0.5 1.0 -0.00340739775985 0.5 1.0 -0.00296420993308 0.5 1.0 -0.00113498650247 0.5 1.0 -0.0231560026035 0.5 1.0 1.0 3835.2765975
-0.354671289469 1.66176023186 1.08040621576 0.881909547739 2.9 3.26 1.966 1.0 -0.0275426733715 0.792150770315 23.9377475526 0.10679289774 -0.666666666667 300.0 4.0 4.0 3.69991789212 0.97076 -0.791736915899 4.0 4.0 0.53 0.289 4.69676553367 0.64470841812 0.0 inf 300.0 -0.00361466466568 0.5 1.0 -0.00340727980542 0.5 1.0 -0.00296374135988 0.5 1.0 -0.0011243533767 0.5 1.0 -0.0231512287867 0.5 1.0 1.0 3834.80404134
-0.354711357123 1.66112160524 1.07884180928 0.886934673367 2.9 3.26 1.966 1.0 -0.0275321395061 0.79272144871 23.9342688414 0.107272295317 -0.666666666667 300.0 4.0 4.0 3.70064306646 0.97076 -0.791931873613 4.0 4.0 0.53 0.289 4.69683899175 0.645630185956 0.0 inf 300.0 -0.00362130310339 0.5 1.0 -0.00340692297558 0.5 1.0 -0.00296354043917 0.5 1.0 -0.00111334404421 0.5 1.0 -0.0231154310771 0.5 1.0 1.0 3834.39110306
-0.354716739824 1.66097084883 1.07725583033 0.891959798995 2.9 3.26 1.966 1.0 -0.0275290036634 0.792519558149 23.9325554869 0.107353600679 -0.666666666667 300.0 4.0 4.0 3.7006372032 0.97076 -0.792075096172 4.0 4.0 0.53 0.289 4.69623749585 0.645808257328 0.0 inf 300.0 -0.003621106519 0.5 1.0 -0.00340638657051 0.5 1.0 -0.00296234782708 0.5 1.0 -0.00110216604865 0.5 1.0 -0.0231136499546 0.5 1.0 1.0 3834.03817767
-0.354726360676 1.66080174099 1.07566901656 0.896984924623 2.9 3.26 1.966 1.0 -0.0275277130747 0.79250847627 23.9287860737 0.107400389578 -0.666666666667 300.0 4.0 4.0 3.70062066608 0.97076 -0.7922837561 4.0 4.0 0.53 0.289 4.6954704261 0.645914272335 0.0 inf 300.0 -0.00361996370247 0.5 1.0 -0.00340445166391 0.5 1.0 -0.00295966953063 0.5 1.0 -0.00109030428581 0.5 1.0 -0.0231295950214 0.5 1.0 1.0 3833.74575098
-0.354728774309 1.66065748683 1.07409349586 0.902010050251 2.9 3.26 1.966 1.0 -0.0275265861116 0.792326034555 23.9279890234 0.107441200027 -0.666666666667 300.0 4.0 4.0 3.7005929185 0.97076 -0.792357937696 4.0 4.0 0.53 0.289 4.69510193719 0.645969188072 0.0 inf 300.0 -0.00361992375571 0.5 1.0 -0.00340477536782 0.5 1.0 -0.00295959992744 0.5 1.0 -0.00108044988227 0.5 1.0 -0.0231338125013 0.5 1.0 1.0 3833.51347209
-0.354731008729 1.66052088491 1.07251976468 0.907035175879 2.9 3.26 1.966 1.0 -0.0275258418567 0.792169830913 23.9272646151 0.107474394814 -0.666666666667 300.0 4.0 4.0 3.70056417158 0.97076 -0.792416289008 4.0 4.0 0.53 0.289 4.6947662588 0.645985770328 0.0 inf 300.0 -0.00362004864545 0.5 1.0 -0.00340521841214 0.5 1.0 -0.00295967793871 0.5 1.0 -0.00107038888157 0.5 1.0 -0.0231393552674 0.5 1.0 1.0 3833.34096601
-0.35473303941 1.6604033186 1.07095284756 0.912060301508 2.9 3.26 1.966 1.0 -0.027525113701 0.792027884207 23.9265010449 0.107505451449 -0.666666666667 300.0 4.0 4.0 3.70052395208 0.97076 -0.792471720217 4.0 4.0 0.53 0.289 4.69446014863 0.64597923177 0.0 inf 300.0 -0.00362018218871 0.5 1.0 -0.00340564152734 0.5 1.0 -0.0029597506238 0.5 1.0 -0.00106060389257 0.5 1.0 -0.0231461565277 0.5 1.0 1.0 3833.22730867
-0.354735443378 1.66029719517 1.06936685397 0.917085427136 2.9 3.26 1.966 1.0 -0.0275245481046 0.791911570703 23.9257776278 0.107530649778 -0.666666666667 300.0 4.0 4.0 3.70047470286 0.97076 -0.792493720484 4.0 4.0 0.53 0.289 4.69410217499 0.645920817207 0.0 inf 300.0 -0.00362080727045 0.5 1.0 -0.0034062078342 0.5 1.0 -0.00295986825095 0.5 1.0 -0.0010449615664 0.5 1.0 -0.0231527000746 0.5 1.0 1.0 3833.17116532
-0.354736290348 1.66022518171 1.0678669737 0.922110552764 2.9 3.26 1.966 1.0 -0.0275237498397 0.791787193802 23.9247448932 0.1075646868 -0.666666666667 300.0 4.0 4.0 3.70041181638 0.97076 -0.792601616402 4.0 4.0 0.53 0.289 4.69400258266 0.645930816137 0.0 inf 300.0 -0.00362000890014 0.5 1.0 -0.00340620873816 0.5 1.0 -0.0029597492656 0.5 1.0 -0.00104712524078 0.5 1.0 -0.0231655362526 0.5 1.0 1.0 3833.17094198
-0.354737877671 1.66016878399 1.06630152693 0.927135678392 2.9 3.26 1.966 1.0 -0.0275227040185 0.791669685709 23.9239992008 0.107590482148 -0.666666666667 300.0 4.0 4.0 3.70033268124 0.97076 -0.792622192359 4.0 4.0 0.53 0.289 4.69370116416 0.645837996293 0.0 inf 300.0 -0.00362065451074 0.5 1.0 -0.00340675857472 0.5 1.0 -0.0029598665279 0.5 1.0 -0.00103178732686 0.5 1.0 -0.0231728064154 0.5 1.0 1.0 3833.22472294
-0.354739071865 1.66012825034 1.06477339624 0.93216080402 2.9 3.26 1.966 1.0 -0.0275218120241 0.79157007942 23.9231040433 0.107616642511 -0.666666666667 300.0 4.0 4.0 3.70024733604 0.97076 -0.792670532542 4.0 4.0 0.53 0.289 4.69350054635 0.64575446513 0.0 inf 300.0 -0.00362083147993 0.5 1.0 -0.00340707627581 0.5 1.0 -0.00295986695856 0.5 1.0 -0.00102240501485 0.5 1.0 -0.0231835598582 0.5 1.0 1.0 3833.33022294
-0.354740063774 1.66010477802 1.06325963611 0.937185929648 2.9 3.26 1.966 1.0 -0.0275208770473 0.791479041126 23.9221841141 0.107642039527 -0.666666666667 300.0 4.0 4.0 3.70015243178 0.97076 -0.792717694625 4.0 4.0 0.53 0.289 4.69332485986 0.645654647033 0.0 inf 300.0 -0.00362102012369 0.5 1.0 -0.00340736620487 0.5 1.0 -0.00295984736374 0.5 1.0 -0.00101315790389 0.5 1.0 -0.0231951432273 0.5 1.0 1.0 3833.48472885
-0.354740855387 1.66009780136 1.06176205981 0.942211055276 2.9 3.26 1.966 1.0 -0.0275198994728 0.791396112346 23.9212399826 0.107666476036 -0.666666666667 300.0 4.0 4.0 3.70004942012 0.97076 -0.792764179583 4.0 4.0 0.53 0.289 4.69317440659 0.645540447405 0.0 inf 300.0 -0.00362121163849 0.5 1.0 -0.00340762795984 0.5 1.0 -0.00295980830622 0.5 1.0 -0.00100405601395 0.5 1.0 -0.0232075103146 0.5 1.0 1.0 3833.68556112
-0.354760700291 1.66057136949 1.06026371277 0.947236180905 2.9 3.26 1.966 1.0 -0.0275136864786 0.791500404982 23.9098253763 0.107834414391 -0.666666666667 300.0 4.0 4.0 3.69836938435 0.97076 -0.793220462003 4.0 4.0 0.53 0.289 4.69375504723 0.643539665117 0.0 inf 300.0 -0.00362766400319 0.5 1.0 -0.00340517691426 0.5 1.0 -0.00295646580308 0.5 1.0 -0.0009931395496 0.5 1.0 -0.0232111494679 0.5 1.0 1.0 3833.92927629
-0.354763641574 1.6607262916 1.05879122846 0.952261306533 2.9 3.26 1.966 1.0 -0.0275120943895 0.791429058973 23.9065894119 0.107868203425 -0.666666666667 300.0 4.0 4.0 3.69783373689 0.97076 -0.79335216359 4.0 4.0 0.53 0.289 4.69383348353 0.642885802967 0.0 inf 300.0 -0.00362921952789 0.5 1.0 -0.00340494855602 0.5 1.0 -0.00295581425023 0.5 1.0 -0.0009840787565 0.5 1.0 -0.023223842426 0.5 1.0 1.0 3834.21343384
-0.354766192071 1.66090568234 1.0573370404 0.957286432161 2.9 3.26 1.966 1.0 -0.0275107852793 0.791356685417 23.9033151192 0.107899425566 -0.666666666667 300.0 4.0 4.0 3.6972610018 0.97076 -0.793483298203 4.0 4.0 0.53 0.289 4.69394322813 0.642180086469 0.0 inf 300.0 -0.00363076592473 0.5 1.0 -0.00340471226066 0.5 1.0 -0.00295516110787 0.5 1.0 -0.000975219713876 0.5 1.0 -0.023237193538 0.5 1.0 1.0 3834.53462265
-0.35476966951 1.66105984699 1.05586304283 0.962311557789 2.9 3.26 1.966 1.0 -0.0275025557494 0.791716820057 23.8960192205 0.108024609637 -0.666666666667 300.0 4.0 4.0 3.69762899953 0.97076 -0.793649468073 4.0 4.0 0.53 0.289 4.69461740359 0.642527580763 0.0 inf 300.0 -0.00363678933561 0.5 1.0 -0.00340442428023 0.5 1.0 -0.0029537011375 0.5 1.0 -0.000965556018083 0.5 1.0 -0.0232455924606 0.5 1.0 1.0 3834.889688
-0.354771917064 1.66127368389 1.05443900838 0.967336683417 2.9 3.26 1.966 1.0 -0.0275002185852 0.79172096832 23.8918931127 0.108070476229 -0.666666666667 300.0 4.0 4.0 3.69714171074 0.97076 -0.793790865921 4.0 4.0 0.53 0.289 4.69490428941 0.641887349767 0.0 inf 300.0 -0.00363921830732 0.5 1.0 -0.00340414469937 0.5 1.0 -0.00295294118925 0.5 1.0 -0.000956896951378 0.5 1.0 -0.0232604101188 0.5 1.0 1.0 3835.27505523
-0.35477400355 1.66151063393 1.05307949763 0.972361809045 2.9 3.26 1.966 1.0 -0.0274978751009 0.791734929619 23.8875388931 0.108116317125 -0.666666666667 300.0 4.0 4.0 3.6966322294 0.97076 -0.793938052817 4.0 4.0 0.53 0.289 4.6952158097 0.641196178953 0.0 inf 300.0 -0.00364177179436 0.5 1.0 -0.0034037885667 0.5 1.0 -0.00295210336556 0.5 1.0 -0.000948874931372 0.5 1.0 -0.0232754857979 0.5 1.0 1.0 3835.68767294
-0.354772528969 1.66180139351 1.05171555633 0.977386934673 2.9 3.26 1.966 1.0 -0.0275058038101 0.791036494267 23.8893010897 0.107990821356 -0.666666666667 300.0 4.0 4.0 3.69471753672 0.97076 -0.794018348567 4.0 4.0 0.53 0.289 4.69466865424 0.638983823788 0.0 inf 300.0 -0.00363758134549 0.5 1.0 -0.00340363650379 0.5 1.0 -0.00295244329899 0.5 1.0 -0.000941905000226 0.5 1.0 -0.023297664905 0.5 1.0 1.0 3836.12415964
-0.354773484654 1.66205560903 1.05036692988 0.982412060302 2.9 3.26 1.966 1.0 -0.0275049381257 0.790953955191 23.8857814033 0.108011427032 -0.666666666667 300.0 4.0 4.0 3.69404251214 0.97076 -0.794149647057 4.0 4.0 0.53 0.289 4.69490455622 0.638123757008 0.0 inf 300.0 -0.00363928974896 0.5 1.0 -0.00340333873855 0.5 1.0 -0.00295175579107 0.5 1.0 -0.000934150898068 0.5 1.0 -0.0233141276326 0.5 1.0 1.0 3836.58167374
-0.354774236321 1.66231646723 1.04904093329 0.98743718593 2.9 3.26 1.966 1.0 -0.0275041554414 0.790870053338 23.8822572089 0.108031715783 -0.666666666667 300.0 4.0 4.0 3.69336120968 0.97076 -0.794280951849 4.0 4.0 0.53 0.289 4.69515727622 0.637251425026 0.0 inf 300.0 -0.00364100975998 0.5 1.0 -0.00340302805332 0.5 1.0 -0.00295106393077 0.5 1.0 -0.000926623266526 0.5 1.0 -0.0233309944802 0.5 1.0 1.0 3837.05694991
-0.354774807409 1.66258184026 1.0477366907 0.992462311558 2.9 3.26 1.966 1.0 -0.0275034449995 0.790784865333 23.8787374112 0.108052016507 -0.666666666667 300.0 4.0 4.0 3.69267761445 0.97076 -0.794411647035 4.0 4.0 0.53 0.289 4.69542467252 0.636371976151 0.0 inf 300.0 -0.0036427374268 0.5 1.0 -0.00340270433361 0.5 1.0 -0.00295036782643 0.5 1.0 -0.000919314386778 0.5 1.0 -0.0233482181937 0.5 1.0 1.0 3837.54730309
-0.354775234867 1.66284866145 1.0464539721 0.997487437186 2.9 3.26 1.966 1.0 -0.0275027728448 0.790699965673 23.8752334193 0.108072623826 -0.666666666667 300.0 4.0 4.0 3.69199520236 0.97076 -0.794541146524 4.0 4.0 0.53 0.289 4.69570310297 0.635490529284 0.0 inf 300.0 -0.00364446901651 0.5 1.0 -0.00340236812265 0.5 1.0 -0.00294966819298 0.5 1.0 -0.000912221719977 0.5 1.0 -0.0233658644955 0.5 1.0 1.0 3838.04998583
-0.354775526193 1.66311630381 1.04519236435 1.00251256281 2.9 3.26 1.966 1.0 -0.0275021857006 0.790612778197 23.8717537061 0.108094134385 -0.666666666667 300.0 4.0 4.0 3.69131849047 0.97076 -0.794667454496 4.0 4.0 0.53 0.289 4.69599307618 0.634611959352 0.0 inf 300.0 -0.0036461964913 0.5 1.0 -0.0034020186842 0.5 1.0 -0.00294896508355 0.5 1.0 -0.000905339539258 0.5 1.0 -0.0233836703084 0.5 1.0 1.0 3838.5623307
-0.354788577137 1.66294799004 1.04395959354 1.00753768844 2.9 3.26 1.966 1.0 -0.0274857466519 0.790195784733 23.8645621055 0.108225940949 -0.666666666667 300.0 4.0 4.0 3.69115661638 0.97076 -0.794955469316 4.0 4.0 0.53 0.289 4.69656803755 0.634262151548 0.0 inf 300.0 -0.00365473833088 0.5 1.0 -0.00339913816894 0.5 1.0 -0.00294785265187 0.5 1.0 -0.000897869124493 0.5 1.0 -0.0234152917302 0.5 1.0 1.0 3839.08205434
-0.354789403647 1.66318544869 1.04274139035 1.01256281407 2.9 3.26 1.966 1.0 -0.0274842976293 0.790082078409 23.8608727762 0.108253831392 -0.666666666667 300.0 4.0 4.0 3.69051799521 0.97076 -0.795086785283 4.0 4.0 0.53 0.289 4.69687492778 0.633420965529 0.0 inf 300.0 -0.00365689380086 0.5 1.0 -0.00339862496607 0.5 1.0 -0.00294711803247 0.5 1.0 -0.000891479058888 0.5 1.0 -0.0234337680244 0.5 1.0 1.0 3839.60686005
-0.354790156816 1.6634180931 1.04154626832 1.0175879397 2.9 3.26 1.966 1.0 -0.0274828941755 0.789968097412 23.8572359742 0.108283143887 -0.666666666667 300.0 4.0 4.0 3.68989316962 0.97076 -0.795214502867 4.0 4.0 0.53 0.289 4.69718490228 0.632594486483 0.0 inf 300.0 -0.00365902946662 0.5 1.0 -0.00339809947963 0.5 1.0 -0.00294637867972 0.5 1.0 -0.000885307657076 0.5 1.0 -0.0234522433356 0.5 1.0 1.0 3840.13467894
