# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 drp_QSO growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.323746e-02 3.415953e+01 9.301667e-03 3.147239e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.668844e+00 2.603455e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.013384e-01 -4.870879e-03 -2.013847e-01 1.000000e+00 -2.630474e-03 -1.225770e-03 -2.606117e-03 -3.726054e-03 -5.009271e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.000876e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.333068e-01 6.369840e+00 3.240000e+00 6.868583e+00 9.668290e+03
1.323780e-02 3.415744e+01 9.301974e-03 3.147086e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.668876e+00 2.603742e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.013331e-01 -4.897315e-03 -2.013785e-01 1.000000e+00 -2.631109e-03 -1.225658e-03 -2.609554e-03 -3.724806e-03 -5.007727e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.993898e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.325765e-01 6.369840e+00 3.240000e+00 6.869944e+00 9.671008e+03
1.323822e-02 3.415485e+01 9.302400e-03 3.146853e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.007407e+00 1.000000e+00 2.700000e-01 1.668955e+00 2.604151e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.014089e-01 -4.924736e-03 -2.013726e-01 1.000000e+00 -2.631603e-03 -1.225500e-03 -2.613000e-03 -3.723738e-03 -5.006154e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.983804e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.316208e-01 6.369840e+00 3.240000e+00 6.871380e+00 9.674201e+03
1.324050e-02 3.414850e+01 9.304656e-03 3.146065e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.022222e+00 1.000000e+00 2.700000e-01 1.669141e+00 2.604966e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.017525e-01 -4.944457e-03 -2.013685e-01 1.000000e+00 -2.630566e-03 -1.224437e-03 -2.616183e-03 -3.726643e-03 -5.004895e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.972794e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.301676e-01 6.369840e+00 3.240000e+00 6.872840e+00 9.677793e+03
1.324135e-02 3.414400e+01 9.305536e-03 3.145631e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.037037e+00 1.000000e+00 2.700000e-01 1.669318e+00 2.605591e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.019677e-01 -4.971917e-03 -2.013643e-01 1.000000e+00 -2.630546e-03 -1.224015e-03 -2.619386e-03 -3.726424e-03 -5.003377e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.972931e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.288505e-01 6.369840e+00 3.240000e+00 6.874358e+00 9.681699e+03
1.324238e-02 3.413868e+01 9.306611e-03 3.145122e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.051852e+00 1.000000e+00 2.700000e-01 1.669521e+00 2.606262e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.022106e-01 -4.999303e-03 -2.013606e-01 1.000000e+00 -2.630348e-03 -1.223522e-03 -2.622728e-03 -3.726297e-03 -5.001849e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.977379e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.274375e-01 6.369840e+00 3.240000e+00 6.875896e+00 9.685824e+03
1.323891e-02 3.413352e+01 9.303317e-03 3.144946e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.066667e+00 1.000000e+00 2.700000e-01 1.672903e+00 2.607341e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.008956e-01 -5.024367e-03 -2.014904e-01 1.000000e+00 -2.631928e-03 -1.225013e-03 -2.627736e-03 -3.724588e-03 -5.012709e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.001372e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.248923e-01 6.369840e+00 3.240000e+00 6.879488e+00 9.690070e+03
1.324669e-02 3.412640e+01 9.311034e-03 3.144309e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.669920e+00 2.607731e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.026474e-01 -5.045566e-03 -2.013561e-01 1.000000e+00 -2.631474e-03 -1.224773e-03 -2.629682e-03 -3.726005e-03 -4.998709e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.986202e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.244427e-01 6.369840e+00 3.240000e+00 6.878321e+00 9.694343e+03
1.324857e-02 3.412101e+01 9.312852e-03 3.143862e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.670132e+00 2.608420e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.028426e-01 -5.066746e-03 -2.013538e-01 1.000000e+00 -2.631013e-03 -1.224424e-03 -2.633013e-03 -3.726067e-03 -4.997326e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.990928e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.230182e-01 6.369840e+00 3.240000e+00 6.879652e+00 9.698540e+03
1.324215e-02 3.411447e+01 9.306998e-03 3.143454e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.675035e+00 2.609634e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.002476e-01 -5.095356e-03 -2.015391e-01 1.000000e+00 -2.631634e-03 -1.223166e-03 -2.639805e-03 -3.723454e-03 -5.016181e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004020e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.202491e-01 6.369840e+00 3.240000e+00 6.882856e+00 9.702575e+03
1.324317e-02 3.410848e+01 9.308254e-03 3.142937e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.675334e+00 2.610224e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.002030e-01 -5.110097e-03 -2.015437e-01 1.000000e+00 -2.631177e-03 -1.223018e-03 -2.643114e-03 -3.723148e-03 -5.015507e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003844e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.190045e-01 6.369840e+00 3.240000e+00 6.884050e+00 9.706387e+03
1.324425e-02 3.410289e+01 9.309449e-03 3.142428e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.675592e+00 2.610756e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.000392e-01 -5.122066e-03 -2.015479e-01 1.000000e+00 -2.630492e-03 -1.222543e-03 -2.645927e-03 -3.722507e-03 -5.015008e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004073e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.179048e-01 6.369840e+00 3.240000e+00 6.885024e+00 9.709922e+03
1.324539e-02 3.409700e+01 9.310725e-03 3.141912e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.675704e+00 2.611196e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.999009e-01 -5.131167e-03 -2.015470e-01 1.000000e+00 -2.629659e-03 -1.222046e-03 -2.648692e-03 -3.722275e-03 -5.014116e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004327e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.169853e-01 6.369840e+00 3.240000e+00 6.885843e+00 9.713150e+03
1.324679e-02 3.409133e+01 9.312317e-03 3.141443e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.675488e+00 2.611577e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.997695e-01 -5.131444e-03 -2.015350e-01 1.000000e+00 -2.627861e-03 -1.220846e-03 -2.651938e-03 -3.722292e-03 -5.012468e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.004114e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.163057e-01 6.369840e+00 3.240000e+00 6.886248e+00 9.716062e+03
1.324817e-02 3.408535e+01 9.313823e-03 3.140919e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.675137e+00 2.611914e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.995668e-01 -5.126071e-03 -2.015197e-01 1.000000e+00 -2.626623e-03 -1.220410e-03 -2.654859e-03 -3.721532e-03 -5.010796e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003026e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.158008e-01 6.369840e+00 3.240000e+00 6.886349e+00 9.718665e+03
1.325054e-02 3.408023e+01 9.315731e-03 3.140430e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.111111e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.674657e+00 2.612192e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.993430e-01 -5.120671e-03 -2.015001e-01 1.000000e+00 -2.625816e-03 -1.220106e-03 -2.656519e-03 -3.720199e-03 -5.008771e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.002776e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.154533e-01 6.369840e+00 3.240000e+00 6.886115e+00 9.720979e+03
1.322663e-02 3.413334e+01 9.294394e-03 3.143139e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.686160e+00 2.615330e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.041920e-01 -4.644840e-03 -2.020668e-01 1.000000e+00 -2.630838e-03 -1.236102e-03 -2.647870e-03 -3.752682e-03 -5.070093e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.071741e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.141504e-01 6.369840e+00 3.240000e+00 6.871024e+00 9.687434e+03
1.322830e-02 3.413834e+01 9.295758e-03 3.143614e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.683582e+00 2.613504e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.038076e-01 -4.646834e-03 -2.019701e-01 1.000000e+00 -2.628730e-03 -1.234362e-03 -2.648507e-03 -3.750311e-03 -5.063080e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.062910e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.174334e-01 6.369840e+00 3.240000e+00 6.868906e+00 9.683003e+03
1.322979e-02 3.414305e+01 9.296892e-03 3.144157e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.681225e+00 2.611775e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.033173e-01 -4.657646e-03 -2.018812e-01 1.000000e+00 -2.626986e-03 -1.233008e-03 -2.649525e-03 -3.747613e-03 -5.056368e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.054675e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.202665e-01 6.369840e+00 3.240000e+00 6.868267e+00 9.679082e+03
1.323141e-02 3.414733e+01 9.298142e-03 3.144717e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.679001e+00 2.610188e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.027370e-01 -4.676623e-03 -2.017964e-01 1.000000e+00 -2.626019e-03 -1.231857e-03 -2.650706e-03 -3.745166e-03 -5.049839e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.046563e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.228006e-01 6.369840e+00 3.240000e+00 6.867854e+00 9.675662e+03
1.323285e-02 3.415118e+01 9.299125e-03 3.145248e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.676940e+00 2.608819e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.022069e-01 -4.693578e-03 -2.017178e-01 1.000000e+00 -2.625587e-03 -1.231075e-03 -2.652028e-03 -3.743249e-03 -5.043776e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.038823e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.251239e-01 6.369840e+00 3.240000e+00 6.867048e+00 9.672776e+03
1.323391e-02 3.416108e+01 9.299961e-03 3.145592e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.674918e+00 2.607666e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.018552e-01 -4.691615e-03 -2.016414e-01 1.000000e+00 -2.625143e-03 -1.231665e-03 -2.656051e-03 -3.740056e-03 -5.038410e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.030378e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.273106e-01 6.369840e+00 3.240000e+00 6.866218e+00 9.670479e+03
1.323598e-02 3.415638e+01 9.301095e-03 3.145927e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.673450e+00 2.606495e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.019379e-01 -4.731716e-03 -2.015799e-01 1.000000e+00 -2.625439e-03 -1.230609e-03 -2.656226e-03 -3.739932e-03 -5.031643e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.024116e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.287425e-01 6.369840e+00 3.240000e+00 6.867437e+00 9.668831e+03
1.323716e-02 3.415744e+01 9.301986e-03 3.146198e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.672209e+00 2.605675e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.017015e-01 -4.754527e-03 -2.015285e-01 1.000000e+00 -2.626229e-03 -1.230451e-03 -2.658726e-03 -3.738185e-03 -5.027180e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.018283e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.299507e-01 6.369840e+00 3.240000e+00 6.867933e+00 9.667879e+03
1.323814e-02 3.415788e+01 9.302727e-03 3.146394e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.671246e+00 2.605081e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.015067e-01 -4.777831e-03 -2.014874e-01 1.000000e+00 -2.627184e-03 -1.230377e-03 -2.661497e-03 -3.736587e-03 -5.023373e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.013188e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.307710e-01 6.369840e+00 3.240000e+00 6.868641e+00 9.667648e+03
1.323978e-02 3.416510e+01 9.303659e-03 3.146819e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.669102e+00 2.604368e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.017084e-01 -4.804126e-03 -2.013987e-01 1.000000e+00 -2.628636e-03 -1.230081e-03 -2.663991e-03 -3.733413e-03 -5.014894e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.006971e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.319559e-01 6.369840e+00 3.240000e+00 6.868337e+00 9.668136e+03
1.323957e-02 3.416312e+01 9.303390e-03 3.146964e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.668978e+00 2.604187e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.014310e-01 -4.829749e-03 -2.013901e-01 1.000000e+00 -2.629644e-03 -1.230034e-03 -2.667192e-03 -3.731562e-03 -5.013398e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003897e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.319870e-01 6.369840e+00 3.240000e+00 6.869641e+00 9.669314e+03
1.323966e-02 3.416135e+01 9.303417e-03 3.146985e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.629630e-01 1.000000e+00 2.700000e-01 1.668922e+00 2.604198e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.012706e-01 -4.855775e-03 -2.013825e-01 1.000000e+00 -2.630544e-03 -1.229984e-03 -2.670472e-03 -3.729975e-03 -5.011886e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.001514e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.317092e-01 6.369840e+00 3.240000e+00 6.870963e+00 9.671138e+03
1.324163e-02 3.415734e+01 9.305325e-03 3.146439e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.668971e+00 2.604665e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.014084e-01 -4.874647e-03 -2.013758e-01 1.000000e+00 -2.629925e-03 -1.229078e-03 -2.673507e-03 -3.732118e-03 -5.010640e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.988455e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.308454e-01 6.369840e+00 3.240000e+00 6.872313e+00 9.673548e+03
1.324125e-02 3.416121e+01 9.304589e-03 3.146124e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.125926e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.668885e+00 2.604834e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.013557e-01 -4.903162e-03 -2.013666e-01 1.000000e+00 -2.630356e-03 -1.228696e-03 -2.675750e-03 -3.730053e-03 -5.008356e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.963371e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.302506e-01 6.369840e+00 3.240000e+00 6.873846e+00 9.676480e+03
